"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29106","Dashboard","Admin APIs - QA","Thu May 08 18:35:58 GMT 2025","failed","Thu May 08 18:36:27 GMT 2025","dashboard","Transactions","",""
"Get Auth Token","205","Login - Blank username","Admin APIs - QA","Thu May 08 18:35:53 GMT 2025","passed","Thu May 08 18:35:53 GMT 2025","","Login","",""
"","124","Get Referral Configuration","Admin APIs - QA","Thu May 08 18:35:57 GMT 2025","failed","Thu May 08 18:35:57 GMT 2025","Referral Configuration","Referral","",""
"","496","username required","Admin APIs - QA","Thu May 08 18:41:24 GMT 2025","passed","Thu May 08 18:41:24 GMT 2025","Manage customer > Customer Status (Active/Deactivated)","Customers","",""
"","6091","/api/transactions/transaction-types","Admin APIs - QA","Thu May 08 18:40:02 GMT 2025","passed","Thu May 08 18:40:08 GMT 2025","all-transaction-types > transaction-types","Transactions","",""
"","126","Get Referral Details-W/O Id","Admin APIs - QA","Thu May 08 18:35:56 GMT 2025","passed","Thu May 08 18:35:56 GMT 2025","Get Referral Details","Referral","",""
"","115","Export - No authorization","Admin APIs - QA","Thu May 08 18:40:17 GMT 2025","passed","Thu May 08 18:40:17 GMT 2025","Manage business > export","Businesses","",""
"","240","RCBN number required","Admin APIs - QA","Thu May 08 18:40:14 GMT 2025","passed","Thu May 08 18:40:14 GMT 2025","Manage business > Business Status (Active/Deactivated)","Businesses","",""
"","246","View businesses","Admin APIs - QA","Thu May 08 18:40:16 GMT 2025","passed","Thu May 08 18:40:17 GMT 2025","Manage business > View All Businesses","Businesses","",""
"","1995","/api/transactions/businesses/:userId/getpaged/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:36:35 GMT 2025","failed","Thu May 08 18:36:37 GMT 2025","businesses > {userId} > getpaged > {page} > {pagesize} > {wherecondition}","Transactions","",""
"Get Auth Token","279","Login - Blank password","Admin APIs - QA","Thu May 08 18:35:54 GMT 2025","passed","Thu May 08 18:35:54 GMT 2025","","Login","",""
"","1375","Business transaction by user ID","Admin APIs - QA","Thu May 08 18:36:33 GMT 2025","passed","Thu May 08 18:36:34 GMT 2025","businesses > {userId} > dashboard","Transactions","",""
"","1249","Activate - Deactivate/Activate blacklisted business","Admin APIs - QA","Thu May 08 18:40:13 GMT 2025","passed","Thu May 08 18:40:14 GMT 2025","Manage business > Business Status (Active/Deactivated)","Businesses","",""
"","498","/api/business/query/:page/:pagesize/:whereCondition","Admin APIs - QA","Thu May 08 18:40:16 GMT 2025","passed","Thu May 08 18:40:16 GMT 2025","Manage business > Query Business list","Businesses","",""
"","2926","Update Business","Admin APIs - QA","Thu May 08 18:41:18 GMT 2025","passed","Thu May 08 18:41:20 GMT 2025","Manage business > Update a business","Businesses","",""
"","29105","Customer transaction by user ID","Admin APIs - QA","Thu May 08 18:37:06 GMT 2025","failed","Thu May 08 18:37:36 GMT 2025","customers > {userId} > dashboard","Transactions","",""
"","1295","Deactivate - Deactivate/Reactivate User","Admin APIs - QA","Thu May 08 18:41:20 GMT 2025","passed","Thu May 08 18:41:22 GMT 2025","Manage customer > Customer Status (Active/Deactivated)","Customers","",""
"","1093","Invalid ID","Admin APIs - QA","Thu May 08 18:36:34 GMT 2025","passed","Thu May 08 18:36:35 GMT 2025","businesses > {userId} > dashboard","Transactions","",""
"","303","Activate blacklisted Account","Admin APIs - QA","Thu May 08 18:41:23 GMT 2025","passed","Thu May 08 18:41:24 GMT 2025","Manage customer > Customer Status (Active/Deactivated)","Customers","",""
"","29327","/api/transactions/customers/:userId/getpaged/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:38:05 GMT 2025","failed","Thu May 08 18:38:34 GMT 2025","customers > {userId} > getpaged > {page} > {pagesize} > {wherecondition}","Transactions","",""
"","1040","Get Rule List","Admin APIs - QA","Thu May 08 18:35:55 GMT 2025","passed","Thu May 08 18:35:56 GMT 2025","Get Rule List","Referral","",""
"","140","Get Referral Details By Id","Admin APIs - QA","Thu May 08 18:35:56 GMT 2025","passed","Thu May 08 18:35:56 GMT 2025","Get Referral Details","Referral","",""
"","913","Deactivate - Deactivate/Activate blacklisted business","Admin APIs - QA","Thu May 08 18:40:14 GMT 2025","passed","Thu May 08 18:40:15 GMT 2025","Manage business > Business Status (Active/Deactivated)","Businesses","",""
"","134","Activate - Activate/Deactivate Referral","Admin APIs - QA","Thu May 08 18:35:58 GMT 2025","failed","Thu May 08 18:35:58 GMT 2025","Activate/Deactivate Referral","Referral","",""
"","736","Export","Admin APIs - QA","Thu May 08 18:40:17 GMT 2025","passed","Thu May 08 18:40:17 GMT 2025","Manage business > export","Businesses","",""
"Get Auth Token","271","Login - No grant type","Admin APIs - QA","Thu May 08 18:35:53 GMT 2025","passed","Thu May 08 18:35:53 GMT 2025","","Login","",""
"","318","Add a Rule","Admin APIs - QA","Thu May 08 18:35:57 GMT 2025","passed","Thu May 08 18:35:57 GMT 2025","Add Rules","Referral","",""
"Get Auth Token","772","Login -Successful","Admin APIs - QA","Thu May 08 18:35:52 GMT 2025","passed","Thu May 08 18:35:53 GMT 2025","","Login","",""
"","29096","/api/transactions/:id","Admin APIs - QA","Thu May 08 18:39:32 GMT 2025","failed","Thu May 08 18:40:02 GMT 2025","fetch-transaction-by-id > {id}","Transactions","",""
"","84","/api/transactions/statement2/:username","Admin APIs - QA","Thu May 08 18:40:09 GMT 2025","passed","Thu May 08 18:40:09 GMT 2025","statement2 > {username}","Transactions","",""
"Get Auth Token","283","Login - Unregistered username","Admin APIs - QA","Thu May 08 18:35:53 GMT 2025","passed","Thu May 08 18:35:54 GMT 2025","","Login","",""
"","682","Blacklist identity","Admin APIs - QA","Thu May 08 18:41:24 GMT 2025","passed","Thu May 08 18:41:25 GMT 2025","Manage customer > Blacklist a customer","Customers","",""
"","135","RC/BN field required","Admin APIs - QA","Thu May 08 18:40:16 GMT 2025","passed","Thu May 08 18:40:16 GMT 2025","Manage business > Blacklist a business","Businesses","",""
"","1696","Activate - Deactivate/Reactivate User","Admin APIs - QA","Thu May 08 18:41:22 GMT 2025","passed","Thu May 08 18:41:23 GMT 2025","Manage customer > Customer Status (Active/Deactivated)","Customers","",""
"","29109","/api/transactions/businesses/:userId/querypaged/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:36:37 GMT 2025","failed","Thu May 08 18:37:06 GMT 2025","businesses > {userId} > querypaged > {page} > {pagesize} > {wherecondition}","Transactions","",""
"Get Auth Token","196","Login - Invalid grant type","Admin APIs - QA","Thu May 08 18:35:53 GMT 2025","passed","Thu May 08 18:35:53 GMT 2025","","Login","",""
"","127","/api/transactions/statement","Admin APIs - QA","Thu May 08 18:40:08 GMT 2025","passed","Thu May 08 18:40:09 GMT 2025","statement","Transactions","",""
"","256","Get Referral Details-unregistered Id","Admin APIs - QA","Thu May 08 18:35:56 GMT 2025","passed","Thu May 08 18:35:57 GMT 2025","Get Referral Details","Referral","",""
"","94","/api/transactions/all/paginate/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:36:33 GMT 2025","passed","Thu May 08 18:36:33 GMT 2025","all > paginate > {page} > {pagesize} > {wherecondition}","Transactions","",""
"","29327","/api/transactions/customers/:userId/querypaged/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:38:34 GMT 2025","failed","Thu May 08 18:39:03 GMT 2025","customers > {userId} > querypaged > {page} > {pagesize} > {wherecondition}","Transactions","",""
"","130","Deactivate - Activate/Deactivate Referral","Admin APIs - QA","Thu May 08 18:35:58 GMT 2025","failed","Thu May 08 18:35:58 GMT 2025","Activate/Deactivate Referral","Referral","",""
"","135","/api/transactions/getpaged/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:40:08 GMT 2025","passed","Thu May 08 18:40:08 GMT 2025","getpaged > {page} > {pagesize} > {wherecondition}","Transactions","",""
"","133","Decline without a reason","Admin APIs - QA","Thu May 08 18:40:12 GMT 2025","passed","Thu May 08 18:40:12 GMT 2025","Manage business > KYB","Businesses","",""
"","130","Invalid KYC status","Admin APIs - QA","Thu May 08 18:40:12 GMT 2025","passed","Thu May 08 18:40:13 GMT 2025","Manage business > KYB","Businesses","",""
"","411","Update Amount","Admin APIs - QA","Thu May 08 18:35:57 GMT 2025","failed","Thu May 08 18:35:57 GMT 2025","Update Amount","Referral","",""
"","224","/api/transactions/querypaged/:page/:pagesize/:wherecondition","Admin APIs - QA","Thu May 08 18:40:08 GMT 2025","passed","Thu May 08 18:40:08 GMT 2025","querypaged > {page} > {pagesize} > {wherecondition}","Transactions","",""
